,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Baseline Date Range,Baseline Mean Travel Time (Seconds),Baseline Range - Lower Bound Travel Time (Seconds),Baseline Range - Upper Bound Travel Time (Seconds),Comparison Date Range,Comparison Mean Travel Time (Seconds),Comparison Range - Lower Bound Travel Time (Seconds),Comparison Range - Upper Bound Travel Time (Seconds),Mean Difference,Percent Difference,Baseline Mean Travel Time (Minutes),Comparison Mean Travel Time (Minutes),Base Start,Base End,Comparison Start,Comparison End
356,1277,"300 Hayes Street, Civic Center, San Francisco",2311,"2700 Larkin Street, Russian Hill, San Francisco",3/22/2020 - 3/29/2020,376,287,491,3/1/2020 - 3/8/2020,541,380,770,-165,-30.5,6.27,9.02,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
357,1277,"300 Hayes Street, Civic Center, San Francisco",2312,"2100 Webster Street, Pacific Heights, San Francisco",3/22/2020 - 3/29/2020,309,239,398,3/1/2020 - 3/8/2020,489,328,726,-180,-36.81,5.15,8.15,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
358,1277,"300 Hayes Street, Civic Center, San Francisco",2313,"1300 Webster Street, Western Addition, San Francisco",3/22/2020 - 3/29/2020,266,159,443,3/1/2020 - 3/8/2020,315,203,487,-49,-15.56,4.43,5.25,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
359,1277,"300 Hayes Street, Civic Center, San Francisco",2314,"300 Waller Street, Western Addition, San Francisco",3/22/2020 - 3/29/2020,203,132,311,3/1/2020 - 3/8/2020,233,151,359,-30,-12.88,3.38,3.88,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
360,1277,"300 Hayes Street, Civic Center, San Francisco",2315,"0 Duboce Avenue, South of Market, San Francisco",3/22/2020 - 3/29/2020,132,82,211,3/1/2020 - 3/8/2020,191,113,321,-59,-30.89,2.2,3.18,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
361,1277,"300 Hayes Street, Civic Center, San Francisco",2316,"2800 Folsom Street, Mission District, San Francisco",3/22/2020 - 3/29/2020,426,318,569,3/1/2020 - 3/8/2020,593,433,811,-167,-28.16,7.1,9.88,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
362,1277,"300 Hayes Street, Civic Center, San Francisco",2317,"100 Coleridge Street, Bernal Heights, San Francisco",3/22/2020 - 3/29/2020,584,442,771,3/1/2020 - 3/8/2020,749,565,991,-165,-22.03,9.73,12.48,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
363,1277,"300 Hayes Street, Civic Center, San Francisco",2318,"100 Santa Rosa Avenue, Outer Mission, San Francisco",3/22/2020 - 3/29/2020,463,373,573,3/1/2020 - 3/8/2020,676,469,973,-213,-31.51,7.72,11.27,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
364,1277,"300 Hayes Street, Civic Center, San Francisco",2319,"300 Lisbon Street, Excelsior, San Francisco",3/22/2020 - 3/29/2020,628,517,761,3/1/2020 - 3/8/2020,880,657,1177,-252,-28.64,10.47,14.67,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
365,1277,"300 Hayes Street, Civic Center, San Francisco",2320,"300 Argonaut Avenue, Visitacion Valley, San Francisco",3/22/2020 - 3/29/2020,677,550,833,3/1/2020 - 3/8/2020,1107,779,1572,-430,-38.84,11.28,18.45,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
366,1277,"300 Hayes Street, Civic Center, San Francisco",2321,"400 Irving Street, Inner Sunset, San Francisco",3/22/2020 - 3/29/2020,409,320,522,3/1/2020 - 3/8/2020,567,405,792,-158,-27.87,6.82,9.45,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
367,1277,"300 Hayes Street, Civic Center, San Francisco",2322,"100 Eastwood Drive, West of Twin Peaks, San Francisco",3/22/2020 - 3/29/2020,636,518,779,3/1/2020 - 3/8/2020,918,660,1276,-282,-30.72,10.6,15.3,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
368,1277,"300 Hayes Street, Civic Center, San Francisco",2323,"2600 40th Avenue, Sunset District, San Francisco",3/22/2020 - 3/29/2020,1054,892,1244,3/1/2020 - 3/8/2020,1252,958,1634,-198,-15.81,17.57,20.87,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
369,1277,"300 Hayes Street, Civic Center, San Francisco",2330,"0 Peoria Street, Crocker, Daly City",3/22/2020 - 3/29/2020,774,574,1041,3/1/2020 - 3/8/2020,1102,839,1446,-328,-29.76,12.9,18.37,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
370,1277,"300 Hayes Street, Civic Center, San Francisco",2332,"2700 Adeline Street, South Berkeley, Berkeley",3/22/2020 - 3/29/2020,1114,993,1249,3/1/2020 - 3/8/2020,1523,1107,2093,-409,-26.85,18.57,25.38,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
371,1277,"300 Hayes Street, Civic Center, San Francisco",2340,"0 Mason Street, Tenderloin, San Francisco",3/22/2020 - 3/29/2020,373,245,566,3/1/2020 - 3/8/2020,464,296,726,-91,-19.61,6.22,7.73,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
372,1277,"300 Hayes Street, Civic Center, San Francisco",2343,"West Point Road, Bayview, San Francisco",3/22/2020 - 3/29/2020,677,557,822,3/1/2020 - 3/8/2020,965,708,1313,-288,-29.84,11.28,16.08,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
373,1277,"300 Hayes Street, Civic Center, San Francisco",2344,"600 3rd Avenue, Richmond District, San Francisco",3/22/2020 - 3/29/2020,423,346,516,3/1/2020 - 3/8/2020,562,421,749,-139,-24.73,7.05,9.37,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
374,1277,"300 Hayes Street, Civic Center, San Francisco",2347,"1500 3rd Avenue, East Lake, Oakland",3/22/2020 - 3/29/2020,1089,982,1206,3/1/2020 - 3/8/2020,1514,1073,2134,-425,-28.07,18.15,25.23,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
375,1277,"300 Hayes Street, Civic Center, San Francisco",2348,"7700 Sunkist Drive, Eastmont Hills, Oakland",3/22/2020 - 3/29/2020,1150,1047,1262,3/1/2020 - 3/8/2020,1476,1101,1977,-326,-22.09,19.17,24.6,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
376,1277,"300 Hayes Street, Civic Center, San Francisco",2349,"1600 Ward Street, South Berkeley, Berkeley",3/22/2020 - 3/29/2020,1056,899,1239,3/1/2020 - 3/8/2020,1300,946,1785,-244,-18.77,17.6,21.67,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
377,1277,"300 Hayes Street, Civic Center, San Francisco",2367,"0 Los Norrabos, El Toyonal, Orinda",3/22/2020 - 3/29/2020,1082,931,1257,3/1/2020 - 3/8/2020,1391,1055,1832,-309,-22.21,18.03,23.18,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
378,1277,"300 Hayes Street, Civic Center, San Francisco",2409,"4300 Hacienda Drive, Pleasanton",3/22/2020 - 3/29/2020,2191,2030,2364,3/1/2020 - 3/8/2020,2511,2073,3041,-320,-12.74,36.52,41.85,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
379,1277,"300 Hayes Street, Civic Center, San Francisco",2423,"21800 Tanglewood Drive, Castro Valley",3/22/2020 - 3/29/2020,1604,1479,1738,3/1/2020 - 3/8/2020,1928,1519,2446,-324,-16.8,26.73,32.13,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
380,1277,"300 Hayes Street, Civic Center, San Francisco",2437,"3200 38th Avenue, Allendale, Oakland",3/22/2020 - 3/29/2020,1036,937,1145,3/1/2020 - 3/8/2020,1330,995,1777,-294,-22.11,17.27,22.17,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
381,1277,"300 Hayes Street, Civic Center, San Francisco",2441,"100 Octavia Street, Western Addition, San Francisco",3/22/2020 - 3/29/2020,61,24,151,3/1/2020 - 3/8/2020,97,42,223,-36,-37.11,1.02,1.62,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
382,1277,"300 Hayes Street, Civic Center, San Francisco",2442,"2800 Mission Street, Mission District, San Francisco",3/22/2020 - 3/29/2020,420,310,567,3/1/2020 - 3/8/2020,526,396,696,-106,-20.15,7.0,8.77,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
383,1277,"300 Hayes Street, Civic Center, San Francisco",2443,"500 22nd Street, Potrero Hill, San Francisco",3/22/2020 - 3/29/2020,456,346,599,3/1/2020 - 3/8/2020,719,505,1022,-263,-36.58,7.6,11.98,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
384,1277,"300 Hayes Street, Civic Center, San Francisco",2451,"700 Westlake Center, Westlake, Daly City",3/22/2020 - 3/29/2020,661,512,853,3/1/2020 - 3/8/2020,906,644,1274,-245,-27.04,11.02,15.1,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
385,1277,"300 Hayes Street, Civic Center, San Francisco",2452,"400 Verducci Drive, Serramonte, Daly City",3/22/2020 - 3/29/2020,909,676,1221,3/1/2020 - 3/8/2020,1118,836,1493,-209,-18.69,15.15,18.63,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
386,1277,"300 Hayes Street, Civic Center, San Francisco",2453,"0 Orange Court, Country Club Manor, Hillsborough",3/22/2020 - 3/29/2020,1189,1035,1365,3/1/2020 - 3/8/2020,1539,1233,1920,-350,-22.74,19.82,25.65,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
387,1277,"300 Hayes Street, Civic Center, San Francisco",2460,"1300 Montgomery Street, North Beach, San Francisco",3/22/2020 - 3/29/2020,540,441,659,3/1/2020 - 3/8/2020,769,550,1073,-229,-29.78,9.0,12.82,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
388,1277,"300 Hayes Street, Civic Center, San Francisco",2463,"200 Moncada Way, Oceanview, San Francisco",3/22/2020 - 3/29/2020,845,639,1115,3/1/2020 - 3/8/2020,1202,906,1594,-357,-29.7,14.08,20.03,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
389,1277,"300 Hayes Street, Civic Center, San Francisco",2464,"1700 47th Avenue, Sunset District, San Francisco",3/22/2020 - 3/29/2020,820,750,895,3/1/2020 - 3/8/2020,1090,851,1395,-270,-24.77,13.67,18.17,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
390,1277,"300 Hayes Street, Civic Center, San Francisco",2465,"Diamond Cove Terrace, Bayview, San Francisco",3/22/2020 - 3/29/2020,472,354,628,3/1/2020 - 3/8/2020,609,438,845,-137,-22.5,7.87,10.15,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
391,1277,"300 Hayes Street, Civic Center, San Francisco",2466,"400 Amador Street, Bayview, San Francisco",3/22/2020 - 3/29/2020,434,320,587,3/1/2020 - 3/8/2020,632,428,931,-198,-31.33,7.23,10.53,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
392,1277,"300 Hayes Street, Civic Center, San Francisco",2485,"0 Jolie Lane, Walnut Creek",3/22/2020 - 3/29/2020,1531,1428,1641,3/1/2020 - 3/8/2020,1981,1552,2528,-450,-22.72,25.52,33.02,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
393,1277,"300 Hayes Street, Civic Center, San Francisco",2495,"100 Shrader Street, San Francisco",3/22/2020 - 3/29/2020,223,166,298,3/1/2020 - 3/8/2020,315,216,459,-92,-29.21,3.72,5.25,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
394,1277,"300 Hayes Street, Civic Center, San Francisco",2496,"100 Diamond Street, The Castro, San Francisco",3/22/2020 - 3/29/2020,423,327,547,3/1/2020 - 3/8/2020,515,388,683,-92,-17.86,7.05,8.58,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
395,1277,"300 Hayes Street, Civic Center, San Francisco",2497,"600 Tompkins Avenue, Bernal Heights, San Francisco",3/22/2020 - 3/29/2020,367,293,458,3/1/2020 - 3/8/2020,533,369,768,-166,-31.14,6.12,8.88,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
396,1277,"300 Hayes Street, Civic Center, San Francisco",2498,"700 Rolph Street, Crocker-Amazon, San Francisco",3/22/2020 - 3/29/2020,809,709,922,3/1/2020 - 3/8/2020,1158,861,1555,-349,-30.14,13.48,19.3,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
397,1277,"300 Hayes Street, Civic Center, San Francisco",2499,"400 Faxon Avenue, Ingleside, San Francisco",3/22/2020 - 3/29/2020,636,517,782,3/1/2020 - 3/8/2020,899,639,1264,-263,-29.25,10.6,14.98,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
398,1277,"300 Hayes Street, Civic Center, San Francisco",2502,"Old Guadalupe Trail, Daly City",3/22/2020 - 3/29/2020,904,762,1071,3/1/2020 - 3/8/2020,1213,895,1643,-309,-25.47,15.07,20.22,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
399,1277,"300 Hayes Street, Civic Center, San Francisco",2503,"3700 Callan Boulevard, Westborough, South San Francisco",3/22/2020 - 3/29/2020,1036,752,1426,3/1/2020 - 3/8/2020,1194,903,1577,-158,-13.23,17.27,19.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
400,1277,"300 Hayes Street, Civic Center, San Francisco",2505,"1000 Commodore Drive, San Bruno",3/22/2020 - 3/29/2020,904,726,1124,3/1/2020 - 3/8/2020,1198,902,1591,-294,-24.54,15.07,19.97,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
401,1277,"300 Hayes Street, Civic Center, San Francisco",2513,"300 O' Connor Street, The Willows, Menlo Park",3/22/2020 - 3/29/2020,1816,1643,2006,3/1/2020 - 3/8/2020,2211,1754,2786,-395,-17.87,30.27,36.85,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
402,1277,"300 Hayes Street, Civic Center, San Francisco",2520,"3200 Shawn Way, Hayward",3/22/2020 - 3/29/2020,1733,1583,1896,3/1/2020 - 3/8/2020,2003,1600,2506,-270,-13.48,28.88,33.38,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
403,1277,"300 Hayes Street, Civic Center, San Francisco",2525,"1200 Elko Drive, Sunnyvale",3/22/2020 - 3/29/2020,2238,2052,2440,3/1/2020 - 3/8/2020,2820,2242,3546,-582,-20.64,37.3,47.0,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
404,1277,"300 Hayes Street, Civic Center, San Francisco",2530,"3200 Blandon Road, Oak Knoll Golf Links, Oakland",3/22/2020 - 3/29/2020,1209,1112,1313,3/1/2020 - 3/8/2020,1527,1160,2009,-318,-20.83,20.15,25.45,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
405,1277,"300 Hayes Street, Civic Center, San Francisco",2540,"400 Duperu Drive, Crockett",3/22/2020 - 3/29/2020,1523,749,3094,3/1/2020 - 3/8/2020,2019,1584,2573,-496,-24.57,25.38,33.65,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
406,1277,"300 Hayes Street, Civic Center, San Francisco",2554,"0 Oliver Lane, Mill Valley",3/22/2020 - 3/29/2020,1163,946,1428,3/1/2020 - 3/8/2020,1272,1070,1512,-109,-8.57,19.38,21.2,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
407,1277,"300 Hayes Street, Civic Center, San Francisco",2582,"1200 Manzanita Drive, Millbrae",3/22/2020 - 3/29/2020,1032,962,1106,3/1/2020 - 3/8/2020,1390,1115,1732,-358,-25.76,17.2,23.17,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
408,1277,"300 Hayes Street, Civic Center, San Francisco",2593,"5500 Stoneridge Mall Road, Pleasanton",3/22/2020 - 3/29/2020,2113,1944,2295,3/1/2020 - 3/8/2020,2365,1970,2838,-252,-10.66,35.22,39.42,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
409,1277,"300 Hayes Street, Civic Center, San Francisco",2597,"3000 Telegraph Avenue, Pill Hill, Oakland",3/22/2020 - 3/29/2020,817,678,983,3/1/2020 - 3/8/2020,1101,799,1516,-284,-25.79,13.62,18.35,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
410,1277,"300 Hayes Street, Civic Center, San Francisco",2601,"800 Cole Street, Ashbury Heights, San Francisco",3/22/2020 - 3/29/2020,421,324,546,3/1/2020 - 3/8/2020,581,410,822,-160,-27.54,7.02,9.68,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
411,1277,"300 Hayes Street, Civic Center, San Francisco",2603,"11200 Kerrigan Drive, Chabot Park, Oakland",3/22/2020 - 3/29/2020,1294,1197,1398,3/1/2020 - 3/8/2020,1617,1247,2095,-323,-19.98,21.57,26.95,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
412,1277,"300 Hayes Street, Civic Center, San Francisco",2605,"0 Cable Roadway, Sausalito",3/22/2020 - 3/29/2020,876,623,1231,3/1/2020 - 3/8/2020,1067,869,1309,-191,-17.9,14.6,17.78,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
413,1277,"300 Hayes Street, Civic Center, San Francisco",2606,"2100 Beach Street, Marina District, San Francisco",3/22/2020 - 3/29/2020,514,421,627,3/1/2020 - 3/8/2020,688,512,922,-174,-25.29,8.57,11.47,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
414,1277,"300 Hayes Street, Civic Center, San Francisco",2611,"2000 Evergreen Avenue, Assumption Parish, San Leandro",3/22/2020 - 3/29/2020,1414,1309,1527,3/1/2020 - 3/8/2020,1736,1332,2261,-322,-18.55,23.57,28.93,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
415,1277,"300 Hayes Street, Civic Center, San Francisco",2613,"1700 Eisenhower Street, Shoreview, San Mateo",3/22/2020 - 3/29/2020,1224,1062,1410,3/1/2020 - 3/8/2020,1505,1184,1911,-281,-18.67,20.4,25.08,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
416,1277,"300 Hayes Street, Civic Center, San Francisco",2620,"2200 McGee Avenue, Central Berkeley, Berkeley",3/22/2020 - 3/29/2020,1120,976,1284,3/1/2020 - 3/8/2020,1387,1083,1775,-267,-19.25,18.67,23.12,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
417,1277,"300 Hayes Street, Civic Center, San Francisco",2622,"300 Langton Street, South of Market, San Francisco",3/22/2020 - 3/29/2020,265,175,399,3/1/2020 - 3/8/2020,379,242,592,-114,-30.08,4.42,6.32,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
418,1277,"300 Hayes Street, Civic Center, San Francisco",2624,"1300 16th Avenue, Inner Sunset, San Francisco",3/22/2020 - 3/29/2020,462,385,553,3/1/2020 - 3/8/2020,638,470,865,-176,-27.59,7.7,10.63,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
419,1277,"300 Hayes Street, Civic Center, San Francisco",2625,"400 Alpha Street, Visitacion Valley, San Francisco",3/22/2020 - 3/29/2020,599,423,847,3/1/2020 - 3/8/2020,771,562,1057,-172,-22.31,9.98,12.85,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
420,1277,"300 Hayes Street, Civic Center, San Francisco",2629,"Cochrane Street, Bayview, San Francisco",3/22/2020 - 3/29/2020,712,621,815,3/1/2020 - 3/8/2020,1045,806,1353,-333,-31.87,11.87,17.42,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
421,1277,"300 Hayes Street, Civic Center, San Francisco",2634,"Dwight D. Eisenhower Highway, Albany",3/22/2020 - 3/29/2020,903,746,1091,3/1/2020 - 3/8/2020,1261,902,1762,-358,-28.39,15.05,21.02,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
422,1277,"300 Hayes Street, Civic Center, San Francisco",2643,"1300 Egbert Avenue, Bayview, San Francisco",3/22/2020 - 3/29/2020,648,520,807,3/1/2020 - 3/8/2020,913,653,1276,-265,-29.03,10.8,15.22,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
423,1277,"300 Hayes Street, Civic Center, San Francisco",2660,"0 Burgess Court, Sausalito",3/22/2020 - 3/29/2020,975,741,1281,3/1/2020 - 3/8/2020,1134,950,1353,-159,-14.02,16.25,18.9,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
424,1277,"300 Hayes Street, Civic Center, San Francisco",2673,"100 Rutledge Street, Bernal Heights, San Francisco",3/22/2020 - 3/29/2020,329,251,431,3/1/2020 - 3/8/2020,454,315,654,-125,-27.53,5.48,7.57,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
425,1277,"300 Hayes Street, Civic Center, San Francisco",2694,"1900 Buchanan Street, Western Addition, San Francisco",3/22/2020 - 3/29/2020,241,170,340,3/1/2020 - 3/8/2020,346,218,546,-105,-30.35,4.02,5.77,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
426,1277,"300 Hayes Street, Civic Center, San Francisco",2695,"2200 Rivera Street, Sunset District, San Francisco",3/22/2020 - 3/29/2020,854,733,994,3/1/2020 - 3/8/2020,1164,882,1536,-310,-26.63,14.23,19.4,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
427,1277,"300 Hayes Street, Civic Center, San Francisco",2700,"300 Ponderosa Road, Avalon, South San Francisco",3/22/2020 - 3/29/2020,1061,808,1392,3/1/2020 - 3/8/2020,1211,895,1636,-150,-12.39,17.68,20.18,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
428,1277,"300 Hayes Street, Civic Center, San Francisco",2708,"200 Westview Drive, Sunshine Gardens, South San Francisco",3/22/2020 - 3/29/2020,1012,923,1109,3/1/2020 - 3/8/2020,1290,1038,1603,-278,-21.55,16.87,21.5,3/22/2020 , 3/29/2020,3/1/2020 , 3/8/2020
