"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1277","300 Hayes Street, Civic Center, San Francisco","2118","2500 Lucas Valley Road, San Rafael","3/1/2020 - 3/8/2020, Every day, Daily Average",1926,1654,2242
"1277","300 Hayes Street, Civic Center, San Francisco","2120","0 Reservoir Road, San Rafael","3/1/2020 - 3/8/2020, Every day, Daily Average",1709,1422,2053
"1277","300 Hayes Street, Civic Center, San Francisco","2121","2900 Kerner Boulevard, San Rafael","3/1/2020 - 3/8/2020, Every day, Daily Average",1725,1330,2236
"1277","300 Hayes Street, Civic Center, San Francisco","2127","0 Hamilton Drive, Mill Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",1299,1083,1557
"1277","300 Hayes Street, Civic Center, San Francisco","2131","700 Vía Casitas, Greenbrae, Larkspur","3/1/2020 - 3/8/2020, Every day, Daily Average",1745,1428,2130
"1277","300 Hayes Street, Civic Center, San Francisco","2132","300 Vista Grande, Greenbrae, Kentfield","3/1/2020 - 3/8/2020, Every day, Daily Average",1600,1306,1959
"1277","300 Hayes Street, Civic Center, San Francisco","2133","600 Manzanita Avenue, Corte Madera","3/1/2020 - 3/8/2020, Every day, Daily Average",1461,1192,1790
"1277","300 Hayes Street, Civic Center, San Francisco","2134","300 San Rafael Avenue, Belvedere, Belvedere Tiburon","3/1/2020 - 3/8/2020, Every day, Daily Average",1770,1547,2025
"1277","300 Hayes Street, Civic Center, San Francisco","2135","0 Fairway Drive, Mill Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",1555,1268,1906
"1277","300 Hayes Street, Civic Center, San Francisco","2136","300 Carrera Drive, Mill Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",1206,1005,1446
"1277","300 Hayes Street, Civic Center, San Francisco","2137","0 West Harbor Drive, Sausalito","3/1/2020 - 3/8/2020, Every day, Daily Average",1151,953,1389
"1277","300 Hayes Street, Civic Center, San Francisco","2155","3100 North Shoreline Boulevard, Mountain View","3/1/2020 - 3/8/2020, Every day, Daily Average",2358,1846,3010
"1277","300 Hayes Street, Civic Center, San Francisco","2157","6200 Smith Avenue, Newark","3/1/2020 - 3/8/2020, Every day, Daily Average",2637,2025,3433
"1277","300 Hayes Street, Civic Center, San Francisco","2169","1000 Liege Terrace, Morse Park, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",2771,2169,3539
"1277","300 Hayes Street, Civic Center, San Francisco","2170","2500 Junction Avenue, North San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",2978,2384,3718
"1277","300 Hayes Street, Civic Center, San Francisco","2171","1400 Airport Boulevard, North San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",2952,2430,3584
"1277","300 Hayes Street, Civic Center, San Francisco","2187","4200 Middle Harbor Road, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",955,699,1304
"1277","300 Hayes Street, Civic Center, San Francisco","2197","1700 Monsanto Way, Concord","3/1/2020 - 3/8/2020, Every day, Daily Average",2189,1962,2441
"1277","300 Hayes Street, Civic Center, San Francisco","2199","1900 Hughes Drive, Monument Corridor, Concord","3/1/2020 - 3/8/2020, Every day, Daily Average",2142,1714,2675
"1277","300 Hayes Street, Civic Center, San Francisco","2202","Bollinger Estates Court, San Ramon","3/1/2020 - 3/8/2020, Every day, Daily Average",2409,1869,3103
"1277","300 Hayes Street, Civic Center, San Francisco","2210","200 South 17th Street, Coronado, Richmond","3/1/2020 - 3/8/2020, Every day, Daily Average",1602,1273,2015
"1277","300 Hayes Street, Civic Center, San Francisco","2212","500 63rd Street, Upper Telegraph, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1475,1106,1967
"1277","300 Hayes Street, Civic Center, San Francisco","2213","800 40th Street, Longfellow, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1088,779,1517
"1277","300 Hayes Street, Civic Center, San Francisco","2215","1500 East 31st Street, Tuxedo, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1213,898,1637
"1277","300 Hayes Street, Civic Center, San Francisco","2218","5300 Underwood Avenue, Mills College, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1389,1041,1852
"1277","300 Hayes Street, Civic Center, San Francisco","2222","Junipero Serra Freeway, Cupertino","3/1/2020 - 3/8/2020, Every day, Daily Average",2992,2475,3616
"1277","300 Hayes Street, Civic Center, San Francisco","2223","1900 Scott Lane, Woodland Acres - The Highlands, Los Altos","3/1/2020 - 3/8/2020, Every day, Daily Average",3061,2546,3679
"1277","300 Hayes Street, Civic Center, San Francisco","2225","200 Greenbank Avenue, Piedmont","3/1/2020 - 3/8/2020, Every day, Daily Average",1376,1043,1813
"1277","300 Hayes Street, Civic Center, San Francisco","2229","0 Kirby Place, Crescent Park, Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2296,1939,2718
"1277","300 Hayes Street, Civic Center, San Francisco","2231","100 Garden Lane, Millbrae","3/1/2020 - 3/8/2020, Every day, Daily Average",1135,890,1447
"1277","300 Hayes Street, Civic Center, San Francisco","2236","San Francisco Bay Trail, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2489,1946,3182
"1277","300 Hayes Street, Civic Center, San Francisco","2240","600 Campus Drive, Stanford","3/1/2020 - 3/8/2020, Every day, Daily Average",2796,2293,3408
"1277","300 Hayes Street, Civic Center, San Francisco","2244","0 Crystal Springs Terrace, Hillsborough Park, Hillsborough","3/1/2020 - 3/8/2020, Every day, Daily Average",1628,1312,2020
"1277","300 Hayes Street, Civic Center, San Francisco","2245","1400 Crestwood Court, South San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1944,1553,2432
"1277","300 Hayes Street, Civic Center, San Francisco","2246","900 Baker Way, East San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1643,1293,2087
"1277","300 Hayes Street, Civic Center, San Francisco","2247","J. Arthur Younger Freeway, Foster City","3/1/2020 - 3/8/2020, Every day, Daily Average",1770,1389,2254
"1277","300 Hayes Street, Civic Center, San Francisco","2248","1600 Notre Dame Avenue, Belmont","3/1/2020 - 3/8/2020, Every day, Daily Average",1773,1504,2089
"1277","300 Hayes Street, Civic Center, San Francisco","2250","Hassler Trail, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",1991,1607,2465
"1277","300 Hayes Street, Civic Center, San Francisco","2251","2100 Camino De Los Robles, University Heights, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2408,2125,2727
"1277","300 Hayes Street, Civic Center, San Francisco","2281","0 Corte Palos Verdes, Tiburon, Belvedere Tiburon","3/1/2020 - 3/8/2020, Every day, Daily Average",1361,1133,1633
"1277","300 Hayes Street, Civic Center, San Francisco","2307","6500 Addition Road, Newark","3/1/2020 - 3/8/2020, Every day, Daily Average",2696,2084,3486
"1277","300 Hayes Street, Civic Center, San Francisco","2308","300 Fremont Street, South of Market, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",611,387,962
"1277","300 Hayes Street, Civic Center, San Francisco","2311","2700 Larkin Street, Russian Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",541,380,770
"1277","300 Hayes Street, Civic Center, San Francisco","2312","2100 Webster Street, Pacific Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",489,328,726
"1277","300 Hayes Street, Civic Center, San Francisco","2313","1300 Webster Street, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",315,203,487
"1277","300 Hayes Street, Civic Center, San Francisco","2314","300 Waller Street, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",233,151,359
"1277","300 Hayes Street, Civic Center, San Francisco","2315","0 Duboce Avenue, South of Market, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",191,113,321
"1277","300 Hayes Street, Civic Center, San Francisco","2316","2800 Folsom Street, Mission District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",593,433,811
"1277","300 Hayes Street, Civic Center, San Francisco","2317","100 Coleridge Street, Bernal Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",749,565,991
"1277","300 Hayes Street, Civic Center, San Francisco","2318","100 Santa Rosa Avenue, Outer Mission, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",676,469,973
"1277","300 Hayes Street, Civic Center, San Francisco","2319","300 Lisbon Street, Excelsior, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",880,657,1177
"1277","300 Hayes Street, Civic Center, San Francisco","2320","300 Argonaut Avenue, Visitacion Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1107,779,1572
"1277","300 Hayes Street, Civic Center, San Francisco","2321","400 Irving Street, Inner Sunset, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",567,405,792
"1277","300 Hayes Street, Civic Center, San Francisco","2322","100 Eastwood Drive, West of Twin Peaks, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",918,660,1276
"1277","300 Hayes Street, Civic Center, San Francisco","2323","2600 40th Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1252,958,1634
"1277","300 Hayes Street, Civic Center, San Francisco","2330","0 Peoria Street, Crocker, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1102,839,1446
"1277","300 Hayes Street, Civic Center, San Francisco","2332","2700 Adeline Street, South Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1523,1107,2093
"1277","300 Hayes Street, Civic Center, San Francisco","2339","Frenchmans Creek Road, Half Moon Bay","3/1/2020 - 3/8/2020, Every day, Daily Average",1526,1226,1899
"1277","300 Hayes Street, Civic Center, San Francisco","2340","0 Mason Street, Tenderloin, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",464,296,726
"1277","300 Hayes Street, Civic Center, San Francisco","2343","West Point Road, Bayview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",965,708,1313
"1277","300 Hayes Street, Civic Center, San Francisco","2344","600 3rd Avenue, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",562,421,749
"1277","300 Hayes Street, Civic Center, San Francisco","2345","1400 Howard Avenue, Downtown, Burlingame","3/1/2020 - 3/8/2020, Every day, Daily Average",1672,1275,2190
"1277","300 Hayes Street, Civic Center, San Francisco","2346","0 Glen Avenue, Piedmont Avenue, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1297,1049,1603
"1277","300 Hayes Street, Civic Center, San Francisco","2347","1500 3rd Avenue, East Lake, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1514,1073,2134
"1277","300 Hayes Street, Civic Center, San Francisco","2348","7700 Sunkist Drive, Eastmont Hills, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1476,1101,1977
"1277","300 Hayes Street, Civic Center, San Francisco","2349","1600 Ward Street, South Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1300,946,1785
"1277","300 Hayes Street, Civic Center, San Francisco","2352","600 Shasta Street, Staumbaugh Heller, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",2038,1649,2518
"1277","300 Hayes Street, Civic Center, San Francisco","2353","27600 Melbourne Avenue, Glen Eden, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2098,1685,2612
"1277","300 Hayes Street, Civic Center, San Francisco","2363","18800 Barnhart Avenue, Rancho Rinconada, Cupertino","3/1/2020 - 3/8/2020, Every day, Daily Average",3262,2709,3927
"1277","300 Hayes Street, Civic Center, San Francisco","2367","0 Los Norrabos, El Toyonal, Orinda","3/1/2020 - 3/8/2020, Every day, Daily Average",1391,1055,1832
"1277","300 Hayes Street, Civic Center, San Francisco","2378","700 Welch Road, Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2619,2110,3250
"1277","300 Hayes Street, Civic Center, San Francisco","2403","2800 Forest Avenue, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1507,1183,1918
"1277","300 Hayes Street, Civic Center, San Francisco","2404","500 Fairway Drive, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",1982,1712,2294
"1277","300 Hayes Street, Civic Center, San Francisco","2406","1700 Vistazo Street West, Tiburon, Belvedere Tiburon","3/1/2020 - 3/8/2020, Every day, Daily Average",1675,1467,1912
"1277","300 Hayes Street, Civic Center, San Francisco","2409","4300 Hacienda Drive, Pleasanton","3/1/2020 - 3/8/2020, Every day, Daily Average",2511,2073,3041
"1277","300 Hayes Street, Civic Center, San Francisco","2423","21800 Tanglewood Drive, Castro Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",1928,1519,2446
"1277","300 Hayes Street, Civic Center, San Francisco","2434","1000 18th Street, West Oakland, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1161,815,1653
"1277","300 Hayes Street, Civic Center, San Francisco","2435","4700 Clarewood Drive, Upper Rockridge, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1392,1043,1857
"1277","300 Hayes Street, Civic Center, San Francisco","2437","3200 38th Avenue, Allendale, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1330,995,1777
"1277","300 Hayes Street, Civic Center, San Francisco","2441","100 Octavia Street, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",97,42,223
"1277","300 Hayes Street, Civic Center, San Francisco","2442","2800 Mission Street, Mission District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",526,396,696
"1277","300 Hayes Street, Civic Center, San Francisco","2443","500 22nd Street, Potrero Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",719,505,1022
"1277","300 Hayes Street, Civic Center, San Francisco","2448","200 Shorebird Circle, Redwood Shores, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",1996,1509,2638
"1277","300 Hayes Street, Civic Center, San Francisco","2451","700 Westlake Center, Westlake, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",906,644,1274
"1277","300 Hayes Street, Civic Center, San Francisco","2452","400 Verducci Drive, Serramonte, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1118,836,1493
"1277","300 Hayes Street, Civic Center, San Francisco","2453","0 Orange Court, Country Club Manor, Hillsborough","3/1/2020 - 3/8/2020, Every day, Daily Average",1539,1233,1920
"1277","300 Hayes Street, Civic Center, San Francisco","2454","0 16th Avenue, Hayward Park, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1727,1315,2267
"1277","300 Hayes Street, Civic Center, San Francisco","2455","1300 Holly Street, San Carlos","3/1/2020 - 3/8/2020, Every day, Daily Average",1788,1467,2177
"1277","300 Hayes Street, Civic Center, San Francisco","2456","300 Sherwood Way, Linfield Oaks, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2424,2018,2911
"1277","300 Hayes Street, Civic Center, San Francisco","2460","1300 Montgomery Street, North Beach, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",769,550,1073
"1277","300 Hayes Street, Civic Center, San Francisco","2463","200 Moncada Way, Oceanview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1202,906,1594
"1277","300 Hayes Street, Civic Center, San Francisco","2464","1700 47th Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1090,851,1395
"1277","300 Hayes Street, Civic Center, San Francisco","2465","Diamond Cove Terrace, Bayview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",609,438,845
"1277","300 Hayes Street, Civic Center, San Francisco","2466","400 Amador Street, Bayview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",632,428,931
"1277","300 Hayes Street, Civic Center, San Francisco","2483","100 Burns Court, Pleasant Hill","3/1/2020 - 3/8/2020, Every day, Daily Average",2005,1606,2502
"1277","300 Hayes Street, Civic Center, San Francisco","2485","0 Jolie Lane, Walnut Creek","3/1/2020 - 3/8/2020, Every day, Daily Average",1981,1552,2528
"1277","300 Hayes Street, Civic Center, San Francisco","2495","100 Shrader Street, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",315,216,459
"1277","300 Hayes Street, Civic Center, San Francisco","2496","100 Diamond Street, The Castro, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",515,388,683
"1277","300 Hayes Street, Civic Center, San Francisco","2497","600 Tompkins Avenue, Bernal Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",533,369,768
"1277","300 Hayes Street, Civic Center, San Francisco","2498","700 Rolph Street, Crocker-Amazon, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1158,861,1555
"1277","300 Hayes Street, Civic Center, San Francisco","2499","400 Faxon Avenue, Ingleside, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",899,639,1264
"1277","300 Hayes Street, Civic Center, San Francisco","2502","Old Guadalupe Trail, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1213,895,1643
"1277","300 Hayes Street, Civic Center, San Francisco","2503","3700 Callan Boulevard, Westborough, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1194,903,1577
"1277","300 Hayes Street, Civic Center, San Francisco","2504","5900 Cabrillo Highway, Pacifica","3/1/2020 - 3/8/2020, Every day, Daily Average",1421,1129,1787
"1277","300 Hayes Street, Civic Center, San Francisco","2505","1000 Commodore Drive, San Bruno","3/1/2020 - 3/8/2020, Every day, Daily Average",1198,902,1591
"1277","300 Hayes Street, Civic Center, San Francisco","2513","300 O' Connor Street, The Willows, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2211,1754,2786
"1277","300 Hayes Street, Civic Center, San Francisco","2520","3200 Shawn Way, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2003,1600,2506
"1277","300 Hayes Street, Civic Center, San Francisco","2525","1200 Elko Drive, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",2820,2242,3546
"1277","300 Hayes Street, Civic Center, San Francisco","2530","3200 Blandon Road, Oak Knoll Golf Links, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1527,1160,2009
"1277","300 Hayes Street, Civic Center, San Francisco","2535","3300 Walton Way, West San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",3440,2855,4143
"1277","300 Hayes Street, Civic Center, San Francisco","2540","400 Duperu Drive, Crockett","3/1/2020 - 3/8/2020, Every day, Daily Average",2019,1584,2573
"1277","300 Hayes Street, Civic Center, San Francisco","2553","700 Rowland Boulevard, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",2024,1773,2309
"1277","300 Hayes Street, Civic Center, San Francisco","2554","0 Oliver Lane, Mill Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",1272,1070,1512
"1277","300 Hayes Street, Civic Center, San Francisco","2582","1200 Manzanita Drive, Millbrae","3/1/2020 - 3/8/2020, Every day, Daily Average",1390,1115,1732
"1277","300 Hayes Street, Civic Center, San Francisco","2593","5500 Stoneridge Mall Road, Pleasanton","3/1/2020 - 3/8/2020, Every day, Daily Average",2365,1970,2838
"1277","300 Hayes Street, Civic Center, San Francisco","2597","3000 Telegraph Avenue, Pill Hill, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1101,799,1516
"1277","300 Hayes Street, Civic Center, San Francisco","2601","800 Cole Street, Ashbury Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",581,410,822
"1277","300 Hayes Street, Civic Center, San Francisco","2603","11200 Kerrigan Drive, Chabot Park, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1617,1247,2095
"1277","300 Hayes Street, Civic Center, San Francisco","2605","0 Cable Roadway, Sausalito","3/1/2020 - 3/8/2020, Every day, Daily Average",1067,869,1309
"1277","300 Hayes Street, Civic Center, San Francisco","2606","2100 Beach Street, Marina District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",688,512,922
"1277","300 Hayes Street, Civic Center, San Francisco","2607","100 Campus Drive, Stanford","3/1/2020 - 3/8/2020, Every day, Daily Average",2789,2238,3475
"1277","300 Hayes Street, Civic Center, San Francisco","2611","2000 Evergreen Avenue, Assumption Parish, San Leandro","3/1/2020 - 3/8/2020, Every day, Daily Average",1736,1332,2261
"1277","300 Hayes Street, Civic Center, San Francisco","2613","1700 Eisenhower Street, Shoreview, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1505,1184,1911
"1277","300 Hayes Street, Civic Center, San Francisco","2614","100 West Portal Avenue, West of Twin Peaks, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1183,930,1504
"1277","300 Hayes Street, Civic Center, San Francisco","2620","2200 McGee Avenue, Central Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1387,1083,1775
"1277","300 Hayes Street, Civic Center, San Francisco","2622","300 Langton Street, South of Market, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",379,242,592
"1277","300 Hayes Street, Civic Center, San Francisco","2624","1300 16th Avenue, Inner Sunset, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",638,470,865
"1277","300 Hayes Street, Civic Center, San Francisco","2625","400 Alpha Street, Visitacion Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",771,562,1057
"1277","300 Hayes Street, Civic Center, San Francisco","2629","Cochrane Street, Bayview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1045,806,1353
"1277","300 Hayes Street, Civic Center, San Francisco","2632","700 Campbell Village Court, West Oakland, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1348,960,1891
"1277","300 Hayes Street, Civic Center, San Francisco","2634","Dwight D. Eisenhower Highway, Albany","3/1/2020 - 3/8/2020, Every day, Daily Average",1261,902,1762
"1277","300 Hayes Street, Civic Center, San Francisco","2635","2300 Industrial Parkway West, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2094,1746,2510
"1277","300 Hayes Street, Civic Center, San Francisco","2643","1300 Egbert Avenue, Bayview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",913,653,1276
"1277","300 Hayes Street, Civic Center, San Francisco","2650","400 Palm Avenue, Millbrae","3/1/2020 - 3/8/2020, Every day, Daily Average",1340,1113,1613
"1277","300 Hayes Street, Civic Center, San Francisco","2654","Robert Dollar Drive, San Rafael","3/1/2020 - 3/8/2020, Every day, Daily Average",1726,1449,2055
"1277","300 Hayes Street, Civic Center, San Francisco","2656","7500 Hollanderry Place, Cupertino","3/1/2020 - 3/8/2020, Every day, Daily Average",2887,2447,3404
"1277","300 Hayes Street, Civic Center, San Francisco","2660","0 Burgess Court, Sausalito","3/1/2020 - 3/8/2020, Every day, Daily Average",1134,950,1353
"1277","300 Hayes Street, Civic Center, San Francisco","2673","100 Rutledge Street, Bernal Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",454,315,654
"1277","300 Hayes Street, Civic Center, San Francisco","2675","200 Sandpiper Court, Foster City","3/1/2020 - 3/8/2020, Every day, Daily Average",2098,1552,2834
"1277","300 Hayes Street, Civic Center, San Francisco","2682","Middle Burdell Fire Road, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",2228,1962,2529
"1277","300 Hayes Street, Civic Center, San Francisco","2694","1900 Buchanan Street, Western Addition, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",346,218,546
"1277","300 Hayes Street, Civic Center, San Francisco","2695","2200 Rivera Street, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1164,882,1536
"1277","300 Hayes Street, Civic Center, San Francisco","2697","200 F Street, Centennial, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",1937,1504,2493
"1277","300 Hayes Street, Civic Center, San Francisco","2700","300 Ponderosa Road, Avalon, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1211,895,1636
"1277","300 Hayes Street, Civic Center, San Francisco","2708","200 Westview Drive, Sunshine Gardens, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1290,1038,1603
